3_agency,2_use_case_name,16_dev_stage,operational,orientation,TR,IR,TR_x_IR,vendor,mixed_dev,rights_safety,agency_n,topic_breadth,tr_ato,tr_internal_rev,tr_impact_assess,tr_rw_testing,tr_indep_eval,tr_postdeploy,tr_notice,tr_disparity,tr_appeal,ir_data_catalog,ir_data_docs,ir_custom_code,ir_code_access,ir_infra,ir_timely_res,ir_reuse
Department of Health and Human Services,Grant Spend Health Analysis,Acquisition and/or Development,0,0.561101403944561,1,5,5,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Health and Human Services,Structuring and Validating Completeness of Case Data Information,Acquisition and/or Development,0,0.561101403944561,2,2,4,1,0,1,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Department of Health and Human Services,Triaging Notice of Concern Submissions,Acquisition and/or Development,0,0.561101403944561,2,2,4,1,0,1,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Department of Health and Human Services,Unaccompanied Children Program Policy & Procedure Research Tool,Acquisition and/or Development,0,0.561101403944561,2,4,8,1,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Department of Health and Human Services,Unaccompanied Children Process Model Digital Twins,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Analyzing Public Comments on Proposed Rule,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Outreach List Segmentation,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Ask HR Policy,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Department of Health and Human Services,Child Welfare Information Gateway OneReach Application,Operation and Maintenance,1,0.561101403944561,1,3,3,1,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Department of Health and Human Services,Collective Bargaining Compass,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Department of Health and Human Services,Discover User Assistant,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Department of Health and Human Services,Policy Knowledge Base Data Migration,Operation and Maintenance,1,0.561101403944561,1,6,6,0,1,0,271,6,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Qualitative analysis,Operation and Maintenance,1,0.561101403944561,1,3,3,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Department of Health and Human Services,AHRQ Search,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Health and Human Services,Chatbot,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Health and Human Services,Chatbot,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Enhancing Diversity in Peer Review - Pilot,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,NLQuery- As Data or Pulse,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Quality and Safety Review System AI-enabled automated abstraction,Acquisition and/or Development,0,0.561101403944561,2,3,6,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Department of Health and Human Services,Document Q&A Interface ,Acquisition and/or Development,0,0.561101403944561,1,3,3,1,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Health and Human Services,Emergency Inventory Redistribution Model,Implementation and Assessment,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,emPOWER AI,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
Department of Health and Human Services,Entity Resolution Tool,Implementation and Assessment,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Executive Report Generation AI Copilot ,Operation and Maintenance,1,0.561101403944561,1,5,5,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
Department of Health and Human Services,Flow Model Edge Prioritization Estimation Tool,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Generalized Demand Model Sensitivity Analyzer,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Google Search Model Alerts,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Google Search Model Rising Trend Entity Extraction,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Manufacturer Name Standardization,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Model based open source reporting search and summarization,Initiated,0,0.561101403944561,0,0,0,1,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,PPE Product Classification Model,Operation and Maintenance,1,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Health and Human Services,Adverse Childhood Experiences (ACEs) Literature Review Dashboard,Acquisition and/or Development,0,0.561101403944561,2,4,8,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,Automated Analysis of Injury Control Research Center (ICRC) Annual Progress Reports (APRs) using Large Language Models,Acquisition and/or Development,0,0.561101403944561,2,4,8,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,Detecting Stimulant and Opioid Misuse and Illicit Use,Acquisition and/or Development,0,0.561101403944561,1,2,2,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Department of Health and Human Services,DHP Virtual Assistant,Acquisition and/or Development,0,0.561101403944561,2,5,10,0,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Health and Human Services,Fuzzy matching tool,Acquisition and/or Development,0,0.561101403944561,1,3,3,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Department of Health and Human Services,Global (GIB) Initiative for Influenza Vaccine Equity (GIIVE): Ensuring Universal Access,Acquisition and/or Development,0,0.561101403944561,2,4,8,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,HIV Data Virtual Assistant,Acquisition and/or Development,0,0.561101403944561,2,5,10,0,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Health and Human Services,Identify infrastructure supports for physical activity (e.g. sidewalks) in satellite and roadway images,Acquisition and/or Development,0,0.561101403944561,1,3,3,0,1,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Department of Health and Human Services,Immunization Information Systems Guidance Documentation Navigation and Management (IDAB EDAV Azure OpenAI Technology Use),Acquisition and/or Development,0,0.561101403944561,2,4,8,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,LaserAI,Acquisition and/or Development,0,0.561101403944561,1,4,4,1,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,NewsScape,Acquisition and/or Development,0,0.561101403944561,2,4,8,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,RAPID Analysis of Policy and Program Documents (RAPID),Acquisition and/or Development,0,0.561101403944561,2,4,8,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Department of Health and Human Services,SewerScout: Automated on-site sewage facility detection from aerial imagery to identify failed systems,Acquisition and/or Development,0,0.561101403944561,2,3,6,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Department of Health and Human Services,Sidekick Comms bot Offering User-friendly Tips (SCOUT),Acquisition and/or Development,0,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Department of Health and Human Services,Transcribing Cognitive Interviews with Whisper,Acquisition and/or Development,0,0.561101403944561,1,3,3,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Department of Health and Human Services,Use of Natural Language Processing for Topic Modeling to Automate Review of Public Comments to Notice of Proposed Rulemaking,Acquisition and/or Development,0,0.561101403944561,2,3,6,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Department of Health and Human Services,Center for Forecasting and Outbreak Analytics Disease Modeling,Implementation and Assessment,1,0.561101403944561,2,7,14,0,1,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC- CDC Enterprise GenAI Chatbot: Bring your own Enterprise Data (Data Analysis),Implementation and Assessment,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC- CDC Enterprise GenAI Chatbot: Bring your own Enterprise Data (Summarization),Implementation and Assessment,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Leveraging AI for Metadata Tagging for Enterprise Data Catalog of CDC,Implementation and Assessment,1,0.561101403944561,2,7,14,0,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,Malaria parasites DNA barcode geography classification,Implementation and Assessment,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,The School Closure Awareness System,Implementation and Assessment,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Using Generative AI for Stance Analysis of Public Comments on CDC’s Proposed Rules,Implementation and Assessment,1,0.561101403944561,1,6,6,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,A reusable NLP pipeline for clinical narratives preprocessing and characterization,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Autocoding to Support Adverse Drug Event Surveillance,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Automating LIMS Bioinformatics Workflow Configuration and Enhancing Lab Quality Management with AI,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,DGMH AI Chatbot,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Distiller SR: AI to screen research articles for Community Guide reviews,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Evaluating Generative AI for polio containment.,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Respiratory Virus Response (RVR) Data Analysis Concept,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,School LLM initial abstract review process ,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,ChatCDC - CDC Enterprise Generative AI Chatbot (Content Editing),Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC - CDC Enterprise Generative AI Chatbot (Data Extraction),Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC - CDC Enterprise Generative AI Chatbot (Ideation),Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC - CDC Enterprise Generative AI Chatbot (Software Development),Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,ChatCDC - CDC Enterprise Generative AI Chatbot (Summarization),Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,DCIPHER (SEDRIC) AIP for Advanced Foodborne Outbreak Investigation (AI Summarization),Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,DCIPHER (SEDRIC) AIP for Advanced Foodborne Outbreak Investigation (Receipt Reading),Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,DFWED Food Vehicle Investigation Module,Operation and Maintenance,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Genetic distance computation method for comparing complex multi-locus parasite (Cyclospora) genotypes,Operation and Maintenance,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,MedCoder - Coding literal text cause of death information reported on death certificates to ICD-10,Operation and Maintenance,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Health and Human Services,NCIRD SmartFind ChatBots - Public and Internal ,Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,NIOSH Industry and Occupation Computerized Coding System (NIOCCS),Operation and Maintenance,1,0.561101403944561,2,7,14,0,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,Nowcasting Injury Trends ,Operation and Maintenance,1,0.561101403944561,2,6,12,0,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Risk Assessment Module (RAM) for the National Diabetes Prevention Program (National DPP) Operations Center.,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Semi-Automated Nonresponse Detection for Surveys (SANDS),Operation and Maintenance,1,0.561101403944561,1,4,4,0,0,0,271,6,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Department of Health and Human Services,Sequential Coverage Algorithm (SCA) and partial Expectation-Maximization (EM) estimation in Record Linkage,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,TowerScout: Automated cooling tower detection from aerial imagery for Legionnaires' Disease outbreak investigation,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
Department of Health and Human Services,Creation of synthetic Survey-like Insurance Names for use coding NHIS private insurance responses,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Development of in-silico genomic and patient datasets using generative ML algorithms,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Mastering Metadata: AI-Powered Governance for Data Insights,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,PII detection using Private AI ,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Reddit Post Analysis for Sexual Health Using Large Language Models,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Retrieval Augmented Generation (RAG) with Q-Bank,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Using generative AI to gain insight of older adult falls,Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,AI-assisted comment triaging tool,Operation and Maintenance,1,0.561101403944561,1,5,5,1,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
Department of Health and Human Services,Bankruptcy BOT,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
Department of Health and Human Services,Central Data Abstraction Tool-Modernized (Modernized-CDAT)- Intake Process Automation (PA) Tool,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,CMS Enterprise Portal Services (CMS Enterprise Portal-Chatbot),Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Enhanced Direct Enrollment Outlier Detection,Operation and Maintenance,1,0.561101403944561,2,7,14,1,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,Exchange Complaints Review Categorization  ML/AI ,Operation and Maintenance,1,0.561101403944561,2,6,12,0,1,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Health and Human Services,Feedback Analysis Solution (FAS),Operation and Maintenance,1,0.561101403944561,2,7,14,0,1,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,IT System Utilization Optimization,Operation and Maintenance,1,0.561101403944561,2,7,14,1,0,0,271,6,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,Knowledge Management Platform,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Risk Adjustment Outlier Analysis,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Agent/Broker Fraud Analysis,Operation and Maintenance,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,CCSQ ServiceNow AI Search,Operation and Maintenance,1,0.561101403944561,2,5,10,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Department of Health and Human Services,MSP Assignment Bot,Implementation and Assessment,1,0.561101403944561,1,7,7,0,0,0,271,6,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Health and Human Services,"Relationships, Events, Contacts, and Outreach Network (RECON)",Retired,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Complaint Analysis POC,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Data Lake/Load-Extract-Transform-Load (L-ETL),Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,FOIA Document Review/Redaction Automation,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Help Desk Responses,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,508 Accessibility Automation for Documents,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Brand vs Generic Market Share,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Chat Client - Resource Library,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Chatbot within Hub,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Drug cost anomaly detection,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Drug Cost Increase Predictions,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Medicare Part C/D Marketing Material Review,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Medicare Part C/D Plan Oversight of AI Used for Prior Authorization and Utilization Management,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Negotiated Drug Predictions,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,QPP Admin Bot,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,Operational Efficiency Analytics ,Initiated,0,0.561101403944561,0,0,0,0,0,0,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Health and Human Services,ICPG Governance Tool,Implementation and Assessment,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Department of Health and Human Services,Innovation Center Investment Proposal (ICIP) Model Analysis POC,Implementation and Assessment,1,0.561101403944561,2,6,12,1,0,0,271,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
